Date	User	Tweet	sentiment
2021-07-13 15:26:24+00:00	baangkii__	"Ingin ku pun masih utuh
Harapan ku pun masih penuh
Tapi semua punya pengecualian dan keadaan menyatakannya dengan kenyataan.
~sekianterimakasih
#PPKM
#PENGENPELUKKAMU"	0
2021-07-13 15:26:14+00:00	RanduPalasara	"Pepekaem nambah lagi???,,,nanti kalo pada teriak,madang opo mati mbuh loh yo???!!!,,,lambung power!!!
#ppkm #lambungpower"	0
2021-07-13 15:21:09+00:00	handikatk	"487×20.000=9.740.000
Anjir rugi banyak
#PPKM #psbb https://t.co/dtTrT8F6e8"	0
2021-07-13 15:19:36+00:00	citaungee	Cape jd pengangguran lagi 😵‍💫 #ppkm	0
2021-07-13 15:19:35+00:00	Raara00194092	"Dear #COVID19 
Ntah kapan indonesia pulih dari masa pandemi ini, segala cara sudah di lakukan sampai masa PPKM ini yang membuat semua menjadi serba susah dan salah.

#PPKM"	0
2021-07-13 15:03:34+00:00	Gilar_Rswnt	"Mantap 💪👏

#ppkm #cirebon #yeuhbapayeuh https://t.co/1GeH2eBZuk"	1
2021-07-13 15:02:20+00:00	apakabardaff	"Kulo manut dalane gusti mawon, nek manut dalane pemerintah ditutup kabeh 😂
#PPKMDaruratPulihkanNKRI 
#PPKM 
#PPKMDarurat 
#Guyonan
#Rembang"	0
2021-07-13 14:59:04+00:00	rklzrd	#mantap #ppkm #6minggu #mati https://t.co/UBTkXSZHM4	1
2021-07-13 14:57:26+00:00	rini_puspitaa	"Ppkm nambah jadi #6minggu ?? So, buat gw ppkm adalah 
Pelan pelan kami MATI !!!
Gils tagihan ga ada yg pending tp tmpt kerja di tutup..bayar pake daun apa gmn??

#PPKM
#PelanPelanKamiMati"	0
2021-07-13 14:50:33+00:00	salatiga_info	"Gapapa deh jalan jalan di salatiga digelapin, yang penting masa depanku ma km engga. 
... 
#ppkm #darurat https://t.co/kSbi5tXQXN"	0
2021-07-13 14:38:29+00:00	shanti_esn	"PPKM
Pelan
Pelan
Kami
Melebar

#PPKM
#6Minggu"	0
2021-07-13 14:33:29+00:00	firdaigoy1	#PPKM TUTUP TUH POM BENSIN 1 BULAN DI JAMIN PADA DIEM DI RUMAH	0
2021-07-13 14:29:15+00:00	cukuptamasaja	"BODOAMAT
ppkm mau diperpanjang lagi,
obat obatan ditimbun biar harga naik,
vaksin ada yg berbayar,
mau lockdown kek, mau dirumahsaja kek,
Ya dilihat saja kedepannya seperti apa

#PPKM #PPKMDarurat"	0
2021-07-13 14:28:05+00:00	awkariimm	Ini bapk polisi tni pol pp sebenarnya tau jm ga sih? Ditulis jalan di tutup jam 20.00 lah sblm jam 20.00 udah di tutup , #PPKM	0
2021-07-13 14:26:31+00:00	SalmanAbduh3	"PPKM di perpanjang, kesenjangan rakyat tak diperhatikan, manusia intelektual ini maunya apaa? 

#PPKM 6 Minggu"	0
2021-07-13 13:53:00+00:00	hidayatysyarif1	#PPKM #WFH #tangkalcovid #aliansipejuangCovid91 #Sukseskanvaksin #indonesialawancovid19 #jokowikeren #lawancovid19 #COVID19 #Indonesia #indonesiaviral https://t.co/sPaJjmCemX	1
2021-07-13 13:52:31+00:00	yayanjunair	#PPKM #WFH #tangkalcovid #aliansipejuangCovid91 #Sukseskanvaksin #indonesialawancovid19 #jokowikeren #lawancovid19 #COVID19 #Indonesia #indonesiaviral https://t.co/YgM6x91lXU	1
2021-07-13 13:39:42+00:00	AKhrisnanda	Dr. @LsOwien lagi knp? lagi galau ya? kok bikin pernyataan kaya gitu, saya udh 2x di rawat di Wisma Atlet kemayoran lohh.. masa dokter ga percaya juga. saya sih percaya corona virus ada. buktinya di sabun detol aja di tulis tuh #COVID19 #CovidIsNotOver  #RSDC_WismaAtlet #PPKM	0
2021-07-13 13:29:02+00:00	Novri_ta	"Byk rakyat kecil yg kelimpungan n kehilangan income di saat PPKM. 
Seharusnya kebutuhan dasar mereka dijamin negara.
Shg jika aparat menindak yg langgar aturan PPKM, gk ada alasan buat mereka protes. 
Mereka tetap hidup, PPKM jalan, penyebaran virus bs ditekan. 

#PPKM"	0
2021-07-13 13:08:11+00:00	ayistrong18	Tidak bisa membayangkan jika PPKM di perpanjang. Bisa2 ganti profesi. Masak, makan, tidur. Bisa2 pas keluar rumah tidak di kenal , udah kaya sapi bulat dan putih🤣🤣.#ppkm	0
2021-07-13 13:06:08+00:00	indarwhy_	@Yuliyan72022825 Sama mba🙃 gak sendirian kok. Mana lagi #PPKM lahh ini ada isu diperpanjangg lagi. Mengsedihhhhhh	0
2021-07-13 13:05:27+00:00	levyabbas1	@BossTemlen Gampang banged mengatas namakan rakyat..tuh org2 digedung yg katanya wakil rakyat, diem aja ketika rakyatnya bingung ga tau mau gimana menyiasati biaya hidup krn Undang2 Darurat Karantina cuma dipakai sanksinya doang. Atas nama rakyat , tapi rakyatnya sengsara ? 🙄 #PPKM	0
2021-07-13 13:00:15+00:00	jogja_adv_trip	"Wis sesuk ngene iki wae nduk, mubeng ndeso, siap ora. 

#mantenan #ppkm 

Sumber video : ora ngerti https://t.co/2r6J4VxAiu"	0
2021-07-13 12:55:31+00:00	priliaad	"arti ppkm (pengen nya peyuk kamyu melulu) Muehehee
 
Versi klean paanneh gays🤪
#PPKM #ppkmdaruratitubaik"	0
2021-07-13 12:45:10+00:00	nakaklelle	"PPKM (Pelan-Pelan Kita Meninggal)

#PPKM"	0
2021-07-13 12:43:50+00:00	Engkong_11	"@jntexpressid YANG DARURAT TUH PPKM.. NAPA JADI JNT yang darurat?
Yang bantuin pemerintah distribusiin vaksin si cepat... napa jadi JNT yang sok sibuk????

Peringatan buat temen2 yang blanja on line di masa pkkm!!!
#PPKM #PPKMDaruratPulihkanNKRI #PrayFromHome #EURO2020 #Euro2020Final #ITA"	0
2021-07-13 12:22:47+00:00	Guardia74622536	"Gini amat ya susah bet,mo silaturahmi sama kluarga di kampung halaman...

#PPKMDaruratPulihkanNKRI 
#PPKM 
#StopPandemicWithIslam"	0
2021-07-13 12:21:47+00:00	tweepsbatam_	Apa benar #PPKM itu Pande Pande Kalian Muter ?	0
2021-07-13 12:18:03+00:00	suldgkulle	Maaf Salah melanggar 🙏🙏, tapi saya TAKE AWAY na bilang anak2ka #ppkm #jamiperasional #pallubasa	0
2021-07-13 12:09:47+00:00	yohanesadrian	"PPKM

Pernah Pinjam Kemudian Menghilang.

Yah kondisi yang terjadi di hari hari ini, menurut analisa saya orang2 seperti ini sudah memenuhi anjuran Pemerintah dimasa Pandemi Covid - 19  untuk menjaga Jarak, terutama menjaga jarak dengan orang yang memberi Pinjaman
#PPKM"	0
2021-07-13 12:03:33+00:00	fadilkamal_	"6 Minggu rakyat miskin kelaparan.. Terfikir kah oleh kalian? Kalau kalian menutup semua pasar dan membatasi penggunaan KRL, bagaimana cara orang mencari uang?, Klo karyawan perusahaan its okey bisa wfh tapi klo pedagang pasar? Come on lah jangan seperti ini.
#PPKM 
#pemerintah https://t.co/zi6PiRa0rY"	0
2021-07-13 11:55:43+00:00	KangBasreng10	"#PPKM diperpanjang
Yang kaya makin kaya, yang miskin makin miskin"	0
2021-07-13 11:45:31+00:00	ArsyadAu02	"Aku karyawan Nyambi jualan air mineral galon... Masa iya jualan air mineral kena PPKM juga??

#PPKMDaruratPulihkanNKRI #PPKM #PPKMDarurat #dampakppkm"	0
2021-07-13 11:39:01+00:00	GanggaSucks	"Pelan Pelan ""Kita"" Mati (PPKM) By Ojek Online #PPKM"	0
2021-07-13 11:38:48+00:00	Haeruddint2	"akhir akhir ini banyak sekali orang yang sibuk menyusahkan orang lain.
parahnya lagi mereka mengatas namakan ini sebagai sebuah kebijakan. 
Kebijakan yang sama sekali tidak Bijak.#PPKM #COVID19 #Makassar #Pedagang #dekadensimoral"	0
2021-07-13 11:36:28+00:00	semvakRacing48	"Udah bingung mau ngapain lagi. 
Ada yang sama? 
#PPKM #6minggu"	0
2021-07-13 11:33:55+00:00	terryteronk	Makan males,mandi males,mau ngapa ngapain males, bayangin 2+6 minggu itu = 2 bulan disuruh buat hibernasi dirumah jenuh gak loh tanpa kepastian dan gak ditanggung pula #parah #ppkm 🤦‍♂️	0
2021-07-13 11:26:14+00:00	eustassscaptain	"Jalan disekat pas jam pulang kerja ini gimana sih alur pikirannya, bisa jelasin nga?
Muter muter mulu nih bangsat
#ppkm"	0
2021-07-13 11:19:41+00:00	ViVoDeViL	ditutup aja lah semua jalannya pak #ppkm	0
2021-07-13 11:18:57+00:00	graciajonwilin	"PPKM Jakarta diperpanjang
👦🏻: aduh ppkm memperhambat PDKT gue aja dah
👩🏻: yaelah biasanya gaada PPKM jg PDKT lu ga pernah lancar  

#PPKMDarurat #PPKM #PDKT #JAKARTA #PPKMDaruratBerdampakBaik"	0
2021-07-13 11:13:55+00:00	malaweungdadas	"#PPKM
Terus aja Terus"	0
2021-07-13 11:10:15+00:00	argeswara	@DewinthaNonong @hafhifhuf pemerintah bikin #lockdown #PPKM rak nganggo utek.. maka nya kl dr awal sdh diusulkan sm gubenur utk lockdown ya lockdown, jangan di intervensi terus.. @jokowi	0
2021-07-13 10:54:13+00:00	NBagaskara	"Jangankan banyak yang meninggal lah ""Cewe diluar banyak"" aja Hoax, pakpol 😔
Temen²ku gak bisa buktiin apalagi orang tuaku sendiri 😤
#semarang #PPKM https://t.co/qfHYwpDHxo"	0
2021-07-13 10:42:17+00:00	jauhtaktergapai	#PPKM Pie Pie Kepengen Menikah	0
2021-07-13 10:15:47+00:00	KuntetBoy	Yg namanya peraturan itu pasti memberatkan bro dan yg namanya kebijakan itu pasti meringankan, ketika keduanya seimbang maka tegaklah keadilan. Mampukah pemerintah kita meng elaborasi semuanya.  #ironinegriku #ppkm #covid19	1
2021-07-13 10:11:09+00:00	HappySilas	PPKM skrng itu nanggung. Nanggung karena pemerintah gak berani bilang lockdown. Klo bilang lockdown pemerintah hrs tanggung jawab full sama rakyatnya, jdnya dibilang PPKM aja biar aman. PPKM tp kesana kemari ga bisa, ditutup sana sini. #ppkm #COVID19	0
2021-07-13 09:44:08+00:00	irm67699572	"Orang hebat tidak butuh tepuk tangan, da lain japati.
#ppkm #kangendia #PPKMDaruratBerdampakBaik #dom"	1
2021-07-13 08:45:32+00:00	suara__republik	@tempodotco Kaya cuti bersama aja Bu jadi #PPKM Darurat Bersama sampe tahun baru sekalian, kan ekonomi ga jalan tugas ibu cari solusinya	0
2021-07-13 08:17:19+00:00	adhe_cappucino	lah pada receh humor nya, kan bener ppkm suruh ngaduk dalgona lagi sampe berlayer layer #ppkm	0
2021-07-13 07:58:06+00:00	romogogos	"Beneeeer niiiy.... Sabaaaaarrrrr 🙏🙏 bajaj pasti berlalu (cepet pula) kalo Covid-19 berlalunya gak secepet itu guys. #PPKM #PPKMDaruratPulihkanNKRI
#PPKMDaruratBerdampakBaik #tetapsemangat
#StaySafe #StayHome https://t.co/yFPVIWV6m5"	1
2021-07-13 07:32:52+00:00	DandhyAtmajaya	"PPKM
(Pelan Pelan Kami Miskin)
#PPKM"	0
2021-07-13 07:28:34+00:00	ilyasalpiansyah	"Rakyat sedang di titik jenuh.
Pemerintah sedang di zona nyaman.

Dan saling bertantangan lalu cekcok argumentasi dimensi.

#PPKM"	0
2021-07-13 07:21:55+00:00	arsyadMU	"Yang menjabat berpesta hanya permintaan maaf setelah videonya viral vs wirausaha (bengkel, gerobak dll) di denda jutaan rupiah

#negeriku
#ppkm
#indonesia"	0
2021-07-13 07:14:36+00:00	eChylubba	"Jdi gni..
Ponakan gw tiap mingguny ada les renang nah berhubung udh #PPKM apakah online juga? Trs semisal kelelep begimane cara mintol, yakali kita raise hand in zoom dlu 🥴"	0
2021-07-13 07:14:06+00:00	amie170845	"#Menolak Vaksin
#PPKM Gelisah
#Covid Naik.. Ribut Dan Menyalahkan Pemerintah
#Para Kaum Intelektual Berlomba Menciptakan Susana 
#Demo Dan Merusak Pula..
Kalau Saya Bisa Memilih Kiamat Aja Sekalian Biar Selesai Dan Masing2 Bisa Mendapatkan Tempat Sesuai Amal Dan Perbuatannya.."	0
2021-07-13 07:09:38+00:00	amed_jow	"Banyak isu simpang siur tentang #PPKM Darurat, ada yg blg msh sperti semula sampai tgl 20 saja, ada yg blg diperpanjang sampai 6 minggu... Point yg gw ambil:
1. Jika memang hoax, fix org2 kita ni pada jahat.
2. Jika benar, ada yg memang g capable menangani situasi ini."	0
2021-07-13 06:34:26+00:00	BankSinarmas	"Hari gini nggak usah bete mikirin biaya transfer. Pake #SimobiPlus, bisa bebas biaya transfer ke bank manapun*
Nggak percaya? Cobain aja sendiri!
S&amp;K berlaku, info https://t.co/iUy7YB9yEI
#BankSinarmas #Biasakansekarangluarbiasananti #GratisTransfer #Dirumahaja #PPKM https://t.co/bYr1dzAh7h"	1
2021-07-13 06:34:03+00:00	_eenziy	"Speechless gw sama negara ini.

#ppkm"	1
2021-07-13 06:30:43+00:00	cozady	negara lain udah nutup pintu masuk untuk wisatawan indonesia datang ke negaranya. di indonesia sendiri malah masih dibuka lebar pintu masuknya untuk wisatawan asing 👀🤔 #ppkm	0
2021-07-13 06:22:12+00:00	agip_	yg pada kena #ppkm trs gabisa kerja sabar ya lur, yg cowok bisa main judi online / bola, yg cewek bisa jadi open BO / onlyfans.	1
2021-07-13 06:10:40+00:00	cozady	#seriusnanya fungsi #PPKM apa ya? kalau pintu masuk pulau jawa - bali masih terbuka lebar?	0
2021-07-13 06:05:07+00:00	DjatiRamajatayu	ambulan, dan tadi ada kenalan yg ibunya meninggal karena Covid19..... harus gimana lagi biar mulutnya ga ngomong kalo Covid19 itu hoaks? ha?#COVID19 #CovidIsNotOver #CovidIsNotOverYet #BerjuangMelawanCovid19 #PPKM #PPKMDarurat	0
2021-07-13 06:02:42+00:00	mamankyake	"#PPKM
Setiap masuk toko2 kok yang dibeli You-C sama Susu beruang isi naga😀 dgn harga tinggi,kalau dikalikan beli stock sebulan🤭EHh
Alhamdulillah di NASA ada NSTM sama VIT-C harganya cuma ratusan ribu bisa buat sekeluarga.. 🤭😀  #PPKMDaruratSolusiJitu Kimia Farma #nstm https://t.co/6PDehSd5gD"	1
2021-07-13 05:55:03+00:00	DalilDilema	"Dukun Bayi termasuk Nakes gak ?
#ppkm #portalsosial #IkatanCinta"	0
2021-07-13 05:33:04+00:00	herra_rra	"Corona nya takut gelap ya?
#corona #ppkm #indonesia"	0
2021-07-13 05:28:58+00:00	RingSatoe	"Aduh...kena razia

Maaf pak..

#ppkm
#jogja https://t.co/M7ubvvWYTr"	0
2021-07-13 05:25:53+00:00	RufaidahCare	"Ketika iblis diturunkan ke dunia bukan Semata karena ingkarnya tapi Juga karena Kepongahannya.
Mari menjaga diri dari sifat Pongah karena bisa menimbulkan banyak Fitnah.
Terus berbenah agar selalu dalam Berkah.
#menjaga #lisan #tirta #sampah #rezim #ppkm #aceh #ayah #bunda"	0
2021-07-13 05:14:37+00:00	zaqilanasri	"🧐🤓🤔
sesungguhnya sampai saat ini saya masih bingung apa gunanya #penyekatan saat #PPKM yang hanya menimbulkan kerumunan yang digembargemborkan jangan berkerumunan, termasuk juga tuh yang antri  #VaksinasiCovid19 , duarius saya bertakontakon"	0
2021-07-13 05:14:30+00:00	imwahyudi09	Trimakasih org baik,,trimakasih ya allah,,semoga Engkau berikan keberkahan keselamatan kepada beliau,,trims twitter,semoga pandemi ini lekas berlalu #ppkm # https://t.co/nCyF1MPk0w	1
2021-07-13 05:06:32+00:00	TrackMountain	"Miss u 🤞
#trackmoutain #pendaki #pendakigunung #infopendaki #pendakicantik #pendakijakarta #Missu #PPKM #kitabisa #semangat #janganmenyerah #tuesdaymotivations https://t.co/ZigLgiyN4i"	1
2021-07-13 05:05:55+00:00	Alfath_Elfath	Ngakak Total wkwkwk #ppkm https://t.co/GvgG9UY2Q8	1
2021-07-13 04:55:36+00:00	muthiaaaaau	"#PPKM
.
Pelan Pelan Kita Menikah 🦥"	0
2021-07-13 04:44:51+00:00	yplilik	Percuma berbicara sekeras-kerasnya, hasilnya tetap aja tak didengar, karena kita rakyat bukan wakil rakyat #ppkm #PPKMDarurat #PrayFromHome #psbb #prayforindonesia #Indonesia	0
2021-07-13 04:25:55+00:00	petitjeh	"PERATURAN &gt; KEBIJAKAN &gt; KEMANUSIAAN Sangat indah... 

Sikap beliau contoh keren...

#respect 
#ppkm 
#ppkmmikro 
#ppkmdarurat 
#covid_19 
#corona 
#polisi 
#bijaksanabijaksini 
#NOinjaksanainjaksini https://t.co/3ZaCIFvLBo"	1
2021-07-13 03:48:34+00:00	AnchaMr	#tiktokindonesia #mrrezekiloversofficial #ngonongene #viral#jeritanhati #ppkm#ngakakk @ Dimana Mana Hatiku Senang https://t.co/9SUPePa0DV	1
2021-07-13 03:46:36+00:00	Pemerhatibangs4	"#PPKM
#PakPresidenKapanMundur 
#PelanPelanKitaMati
@msaid_didu @fadlizon @Hilmi28
Coba uang gaji anggota dewan dan para komisaris BUMN yg milyaran di potong 70% untuk membantu menangani covid. Juga uang koruptor yg tertangkap di habiskan untuk bayar hutang negara"	0
2021-07-13 03:45:55+00:00	RembukanC	"Maunya mengurangi, lha kok malah mengarungi (menambah) 🤭🤭🤭😂😂

#PPKMDarurat 
#ppkm
#COVID19 
#komikrembukan
#IndonesiaKolaps 
#bitcoin
#LokiBuaya https://t.co/LzSvfS4PHp"	0
2021-07-13 03:43:44+00:00	vanlith_gl	"Yaa.. buat yang PPKM.. yang PPKM.. bisa di mari..

#PPKM Pengen Pinter Kelas Matematika https://t.co/AAwwYb1W5c"	0
2021-07-13 03:41:09+00:00	northenpalace	"Pelan pelan kita miskin 
Punya pejabat ko mengawur
#ppkm"	0
2021-07-13 03:28:15+00:00	BanggaiKejari	"Mari kita sama-sama berdoa dari rumah untuk Indonesia 
#ppkm #pray #indonesia #prayandworkfromhome #staysave #vaksincovid19 #jokowi https://t.co/PMw6nq9o9o"	1
2021-07-13 03:21:31+00:00	KALCare	"🥳 #PPKM Hadir Di KALCare! 🥳

Eits, PPKM ini adalah Produk Paling Kamu Mau! Karena di masa pandemi, pastinya Fams membutuhkan produk-produk vitamin untuk daya tahan tubuh supaya tetap kuat. 

Nah di KALCare ada berbagai macam produk suplemen nih yang bagus untuk Fams, https://t.co/Rf7o2wW2t6"	1
2021-07-13 03:13:45+00:00	suparjo_manalu	"@LsOwien  bersabar lah dri sekian orang/rakyat kecil mendukung anda, baru aku tau petugas PPKM lebih kebal terhadap CORONA drpd rakyat kecil.
Rakyat kecil pakai masker juga
Petugas PPKM Juga pakai masker tpi yg dilarang hanya rakyat kecil.
#PPKM 
#CNNIndonesia
#tvone"	0
2021-07-13 03:04:30+00:00	RoyShakti	Tidak ada bisnis yang selamanya bagus. Tidak ada strategi yang sempurna. Sekarang berhasil, besok belum tentu. Gimana nih usaha nya selama #PPKM ???#royshaktipakarkartukredit #PPKMDarurat #KeepItOn #COVID19	0
2021-07-13 02:54:38+00:00	sopoaku40231148	"Giliran kerja terus pengen libur
Pas sudah diliburin, pengen kerja
dasar manusia.
#ppkm"	0
2021-07-13 02:34:41+00:00	betha_santoso	"#PPKM = bongkar tabungan anak..

So Sorry nak, ill promise to pay that later.."	0
2021-07-13 02:15:11+00:00	OPINI_id	"Seorang netizen kena bully gara-gara petugas Satpol PP yang sidak dekat rumahnya membocorkan identitas anonimnya. 
#netizen #jakarta #pelapor #ppkm #kontroversi 
https://t.co/cyV3EsFMg2"	0
2021-07-13 01:36:35+00:00	meyNubby	Mohon maaf buat tuan dan puan ... Kalau PPKM jangan yg di pikir cara nyekat jalan doang... Pikir gimana Rakyat bisa nyambung hidup buat makan .... #suararakyatkecil #PPKM	0
2021-07-13 01:31:56+00:00	SahrulAldiNugr3	"Sekarang hari selasa, PPKM masih menyelimuti jaga hati dan jaga diri kawan 

#PPKMDaruratBerdampakBaik 
#PPKM"	1
2021-07-13 01:11:31+00:00	BayoeBadra	"Jangan pernah menyerah untuk apa yang benar-benar kamu inginkan. Lebih baik susah sekarang daripada nyesel belakangan

JAGORIKO = JAJAN TONGGO NGELARISI KONCO

#sabar
#bersyukur
#semangat
#yogyakarta
#malioboro
#ppkm https://t.co/6nLlHLo2s6"	1
2021-07-13 01:11:06+00:00	Ivan_Andre_S96	"Anak rumahan kalo selama #PPKM  pasti gendut.
Anak Kos kalo #PPKM  tetap aja kurus.
 
Derita anak rantau :')

#PPKMDarurat #indonesiasehat"	0
2021-07-13 00:53:29+00:00	AgusAlvarizy	"Sebenarnya pengen ngajak jalan ""dia"",tapi indonesia raya sedang dalam pemberlakuan PPKM (pembatasan perasaan kepada mu) 

#PPKM #PPKMDaruratPulihkanNKRI"	0
2021-07-13 00:45:26+00:00	Nasution_Mangin	Yuk diorder - Madu Bawang Putih Lanang, ini sangat bagus dikonsumsi untuk menambah data tahan tubuh kita - Pagi Pagi Komsumsi Madu- #PPKM #Coronavirusindonesia #sehat #madu #ayovaksin https://t.co/G0wGAvGrR1	1
2021-07-13 00:21:07+00:00	MazmurdanAmsal	"''Ketika kita berperang melawan hawa nafsu dan ia tidaklah pergi menjauh, hal tersebut menunjukkan entah kuta yang memiliki egoisme tersembunyi atau bahwa kita menyalahkan orang lain.''

- St. Paisios

#Tuhan #Alkitab saat teduh #indonesia #ppkm orang kudus https://t.co/yITveSKf6O"	0
2021-07-13 00:12:41+00:00	MazmurdanAmsal	"Blessed is the man that walketh not in the counsel of the ungodly, nor standeth in the way of sinners, nor sitteth in the seat of the scornful.

- Psalms 1:1

#Tuhan #Alkitab saat teduh #indonesia #ppkm #berdoa #iman #bertobat #pengampunan"	1
2021-07-12 23:51:18+00:00	deasi912	"Kaleeem...ga Akan ke Filiipina... 
kamih Masih sibuk mikirin ke Depok gimana caranya..#PPKM https://t.co/ENOtD5903m"	0
2021-07-12 23:30:07+00:00	Erikkemana	Terlalu banyak peraturan outputnya akan berdampak kepada diri kita yang susah diatur. #ppkm	0
2021-07-12 23:27:09+00:00	ciremai_gunung	"""Di depan masih banyak tanjakan menuju puncak. Saat tiba di puncak, turunan menghujam panjang hingga ke base camp. So, petualangan belum berakhir,"" kupikir begitu. #gunungciremai #pendakian #PPKM https://t.co/eK5rrlbaaj"	1
2021-07-12 23:01:13+00:00	CikalDrj	"PPKM ini tidak akan pernah kami lupakan selama bumi masih ada.
*PPKM = Peristiwa Pembantaian Kilo Meter-50*
#PPKM"	0
2021-07-12 22:25:14+00:00	tetapoptimis152	"Diantara rasa cinta dan kecewa, kau sudah memberiku keduanya.

Terimakasih.

#Hopeless #single #PHP #PPKM  #perih"	0
2021-07-12 21:58:24+00:00	gpsindosae	"@mohmahfudmd Hmmm....
#ppkm"	0
2021-07-12 20:04:12+00:00	poorsipor	"NGELEH KOMANDYANNN
#PPKM"	0
2021-07-12 19:28:36+00:00	RampungSampun	"#ppkm #semarang #lampupenerangan #pju
Iki piye pak @ganjarpranowo  NaKes seng masuk/pulang malam kok lampu jalan di matikan semua. Apa gak mbahayani pak @hendrarprihadi . Khususon untuk nakes Cewek pak. wes kerja resiko, mangkat mulih yo resiko"	0
2021-07-12 19:06:18+00:00	hujatgue	Ngide ngide dulu dah, #PPKM = Pandai Pandai Kalian Mengopi	0
2021-07-12 17:55:20+00:00	Behrouz45	@CNNIndonesia Blm #PPKM aj pengangguran dan kmiskinan sudh mngkhawatirkan,aplgi brlaku PPKM yg tak di iringi dgn hak rakyat yg hrusnya dpenuhi pmerintah dan jgn tak prcya akn bnyk rakyat yg brgelimpangn bkn krna virus, tpi krna lapar...!!!	0
2021-07-12 17:37:26+00:00	RicsFreedom	Bukan PPKM yang darurat. Tapi nurani kita kayaknya yang darurat. #PPKMDarurat #ppkm https://t.co/f9zoIaZTYm	0
2021-07-12 16:59:13+00:00	cakalangwoku	DULU MANIS, SKARANG PIDIS #PPKM #PMAI #PMAR #PPNDOK https://t.co/h70IY2D5zs	0
2021-07-12 16:40:06+00:00	allcrewstandby	Pengen ngopi tapi diubrak idamanmu. #ppkm	0
2021-07-12 15:40:55+00:00	TaniaJoviana	GoodNight and sweet dreams #ppkm #firstday	1
2021-07-12 15:38:13+00:00	kabarwonosobo1	"Jangan sampai terjadi di Indonesia gara2 #PPKM #Cuba #Kuba
https://t.co/KkUiW6uzxR"	0
2021-07-12 15:27:24+00:00	mangkokash	"#testimoni #testimonymangkokash

Mencoba untuk membantu kakak yg sedang sakit mengerjakan desain ppt. Alhamdulillah kakaknya suka, doain ya teman teman semoga kakaknya lekas sembuh 😉

#ppt #powerpoint #jasadesain #design #zonauangᅠᅠᅠ  #zonaba #desain #MicrosoftEDU #PPKM https://t.co/F4QSKVBzD9"	1
2021-07-12 15:25:19+00:00	KnLabusel	"Doa kita untuk bangsa yang kita cintai, semoga Bangsa ini lekas sembuh dan menjadi bangsa yang hebat dan kuat, disehatkan semua Masyaraktnya dan dikuatkan semangat nya untuk tetap berjuang ditengah Pandemi covid 19.

#KejaksaanRI #Kejatisumut #ppkm #pray #indonesia https://t.co/XKfOGqgVcA"	1
2021-07-12 14:51:51+00:00	americanooo007	pernah perhatian kemudian menghilang #PPKM	0
2021-07-12 14:41:35+00:00	pril_beom	#PPKM emang sesulit itu ya, tapi aku bener bener bersyukur Allah masih bisa kasih aku kenikmatan makan walaupun seadainya. pokoknya banyak banyak bersyukur banget banget banget	1
2021-07-12 14:29:03+00:00	Bung_Dawi	Bilamana kita semua taat #PPKM Darurat dgn Protokol Kesehatan Ketat dan Penegakan Hukum Ketat, Insya Allah keadaan Bahaya ini lekas berlalu dan Covid-19 lekas dapat dihindari dan dijauhi. https://t.co/vBUsvel7Uq	1
2021-07-12 14:21:34+00:00	hefansss_	Stay at home sampai #PPKM selesai ternyata membosankan juga ya untuk diriku yang doyan keluyuran malam sama kawan-kawan	0
2021-07-12 13:43:21+00:00	nurulhayatku	"PESAN KURBAN PACKING BISA SAMBIL REBAHAN &amp; PRAKTIS

Jadi nggak perlu repot-repot, kalau mau yang SUPER PRAKTIS ya pilih PPKM (Paket Packing Kurban Mentah).

WA: https://t.co/dYu0nIcMsM
Klik: https://t.co/PLZAZOVKf5

#PPKM #QurbanPacking #QurbanKirim #Kurban #Qurban #QurbanOnline https://t.co/g5CD63BvZ9"	1
2021-07-12 13:33:05+00:00	OfficialRaena	"BFFs, di #RacunMinNa kali ini MinNa mau racunin kamu semua serial Netflix yang seru banget!

Yep, it's SWEET TOOTH! Serial ini bercerita tentang seorang anak yang harus bertahan hidup di dunia pasca pandemi global. Seru banget buat nemenin #PPKM kamu, BFFs! https://t.co/IOR4IKeing"	1
2021-07-12 13:30:29+00:00	MaghfurHendi	"Bunga box juga ada yang mau kirim"" Ke teman atau saudara ini cocok banget info harga bisa japri #rangkaianbunga #JakartaBangkit  #rawabelong #jakartabarat  #JakartaTanggapCorona #PPKM #TETAPDIRUMAHSAJA https://t.co/D3nycZRkMP"	1
2021-07-12 13:14:34+00:00	Togamas	"SERIUSAN! 
PPKM Promo sudah dimulai nih
belanja di rumah jadi lebih mudah dan murah
kunjungi website kami di
https://t.co/xXMjwsK2Vx
lewat marketplace? bisa banget
https://t.co/jtHwk2OzHo
https://t.co/2AUy6vebox
. 
#PPKM
#togamasdotcom
#BestPromo https://t.co/QjZ9OYdUuE"	1
2021-07-12 13:00:21+00:00	shelby_s1915	belilah makan di warung2 terdekat setelah jam 8 malam, anda akan merasakan cosplay menjadi kurir cimeng untuk sementara waktu wkwk degdeg an cuy siaga akan patroli🤣 #ppkm #Prokes5M #cepetsembuhindonesiaku😊	1
2021-07-12 13:00:07+00:00	K0901198477	"#PPKM #PSBB 
Pelan Pelan Kita Miskin https://t.co/eMhemR9mYv"	0
